LOCO_TYPE,LOCO_NUMBER,YEAR,Availability_Days,Distance_Travelled,Distance_per_day,Total_Failures,Reliability,Failure_Rate,Age_of_Locomotive,Usage_Intensity,Maintenance_Frequency,Fuel_Efficiency,Operating_Hours,Fleet_Type,Efficiency_Score,Maintenance_Score,Risk_Score,Reliability_Category,Age_Category
2,36244,2018,203,58122,286.32,11,44.62,0.0542,19,1.431576,0.55,1.59,4355.22,Hired,13.35,2.23,1.4742,Low,Mature
2,34292,2024,257,62039,241.4,8,62.24,0.0311,11,1.206984,0.56,3.0,5979.41,Hired,10.38,5.19,0.4129,Medium,Mature
2,35023,2022,204,21340,104.61,9,45.6,0.0441,17,0.523039,1.84,2.58,4172.87,Hired,5.11,2.53,0.3921,Low,Mature
2,35457,2022,232,62802,270.7,8,63.03,0.0345,11,1.353491,0.61,1.67,5455.65,Hired,11.51,5.25,0.5136,Medium,Mature
2,34900,2019,215,62564,291.0,8,54.82,0.0372,14,1.454977,1.71,2.05,4166.18,Hired,15.02,3.65,0.7578,Low,Mature
1,1031,2022,178,43314,243.34,11,52.41,0.0618,21,1.216685,0.72,3.38,3988.09,NRZ,10.86,2.38,1.579,Low,Old
1,1003,2019,192,17603,91.68,6,51.78,0.0312,23,0.458411,1.18,2.24,4580.28,NRZ,3.84,2.16,0.329,Low,Old
2,35115,2019,212,67906,320.31,4,67.2,0.0189,9,1.601557,1.48,1.67,4516.95,Hired,15.03,6.72,0.2724,Medium,Young
2,35246,2021,190,21819,114.84,8,44.93,0.0421,23,0.574184,0.92,2.8,4196.95,Hired,5.2,1.87,0.556,Low,Old
1,1008,2018,291,73759,253.47,7,63.06,0.0241,6,1.267337,1.98,2.99,5622.58,NRZ,13.12,9.01,0.1833,Medium,Young
2,36183,2017,223,54064,242.44,14,51.91,0.0628,19,1.212197,1.81,1.92,4409.61,Hired,12.26,2.6,1.4464,Low,Mature
2,35583,2021,226,69930,309.42,6,67.47,0.0265,17,1.547124,0.79,3.01,4516.36,Hired,15.48,3.75,0.697,Medium,Mature
1,1017,2020,118,22585,191.4,6,40.64,0.0508,28,0.956992,1.34,2.51,2681.89,NRZ,8.42,1.4,1.3612,Low,Old
1,1020,2022,143,38205,267.17,7,52.57,0.049,26,1.335839,1.56,2.83,3156.23,NRZ,12.1,1.95,1.7019,Low,Old
2,34244,2017,352,60925,173.08,5,77.15,0.0142,1,0.865412,1.63,2.97,6398.3,Hired,9.52,38.58,0.0123,Medium,New
2,35993,2020,199,19306,97.02,5,66.27,0.0251,18,0.485075,1.82,1.68,3636.43,Hired,5.31,3.49,0.2192,Medium,Mature
2,36004,2021,145,34867,240.46,11,48.61,0.0759,26,1.20231,1.2,1.78,3468.26,Hired,10.05,1.8,2.3726,Low,Old
1,1024,2023,135,32246,238.86,4,44.66,0.0296,28,1.194296,1.26,1.81,3135.0,NRZ,10.29,1.54,0.9898,Low,Old
1,1027,2017,188,51506,273.97,11,50.9,0.0585,18,1.36984,0.76,1.91,4193.16,NRZ,12.28,2.68,1.4424,Low,Mature
1,1006,2018,141,33443,274.73,10,35.69,0.0625,22,1.373656,1.97,2.61,3308.94,NRZ,10.11,1.55,1.8888,Critical,Old
2,36298,2018,267,37607,140.85,8,57.99,0.03,8,0.704251,1.41,1.56,4827.01,Hired,7.79,6.44,0.169,Low,Young
2,36977,2022,288,63652,221.01,4,66.56,0.0139,7,1.105069,0.54,2.43,5444.0,Hired,11.69,8.32,0.1075,Medium,Young
1,1015,2020,139,18998,188.71,9,36.39,0.0566,25,0.943553,0.64,3.04,2707.59,NRZ,7.02,1.4,1.3351,Critical,Old
2,35654,2021,326,41779,128.16,7,66.15,0.0215,2,0.640782,0.62,3.22,6459.9,Hired,6.47,22.05,0.0276,Medium,New
1,2102,2023,160,22228,138.93,3,68.24,0.0187,20,0.694625,1.23,3.48,3226.59,NRZ,6.89,3.25,0.2598,Medium,Mature
2,35175,2021,239,55818,233.55,11,55.36,0.046,15,1.167741,1.32,2.83,5576.12,Hired,10.01,3.46,0.8057,Low,Mature
1,1007,2019,226,42805,189.4,7,57.41,0.031,9,0.947013,1.84,1.8,4787.68,NRZ,8.94,5.74,0.2642,Low,Young
2,36215,2024,118,19722,167.14,4,67.4,0.0339,28,0.835678,0.89,1.99,2533.36,Hired,7.78,2.32,0.7932,Medium,Old
2,34325,2020,300,62012,206.71,5,58.54,0.0167,3,1.033533,0.89,1.55,5922.56,Hired,10.47,14.64,0.0518,Low,New
1,1017,2021,294,57822,196.67,3,59.65,0.0102,4,0.983367,1.79,2.82,5958.59,NRZ,9.7,11.93,0.0401,Low,New
1,1028,2024,96,10671,111.16,4,54.83,0.0417,33,0.555781,1.66,1.53,2084.59,NRZ,5.12,1.61,0.7648,Low,Old
1,1017,2022,294,56147,190.98,7,64.66,0.0238,9,0.954881,0.58,1.52,6285.76,NRZ,8.93,6.47,0.2045,Medium,Young
1,1012,2018,251,27749,110.55,6,48.77,0.0239,11,0.552769,0.63,3.28,4893.2,NRZ,5.67,4.06,0.1453,Low,Mature
1,1012,2019,199,31844,160.02,10,40.4,0.0503,17,0.800101,1.48,2.99,3965.76,NRZ,8.03,2.24,0.6842,Low,Mature
1,1008,2022,313,44469,142.07,7,66.45,0.0224,4,0.710367,1.35,2.13,6719.26,NRZ,6.62,13.29,0.0636,Medium,New
1,2105,2022,242,31123,128.61,4,55.91,0.0165,13,0.643037,1.02,3.46,4858.39,NRZ,6.41,3.99,0.1379,Low,Mature
1,2108,2024,312,39392,126.26,9,60.21,0.0288,6,0.631282,1.34,1.7,6556.69,NRZ,6.01,8.6,0.1091,Medium,Young
1,2108,2021,204,54121,244.22,10,38.08,0.0391,14,1.221113,0.54,3.09,4112.85,NRZ,13.16,2.54,0.6684,Critical,Mature
2,35230,2024,175,27075,154.71,9,59.06,0.0514,19,0.773571,0.65,3.23,3772.8,Hired,7.18,2.95,0.7555,Low,Mature
2,34510,2021,156,34289,223.3,12,37.97,0.0682,24,1.116506,0.92,2.59,2921.25,Hired,11.74,1.52,1.8275,Critical,Old
2,34894,2024,233,48526,208.27,4,62.33,0.0172,12,1.04133,1.76,3.25,4763.49,Hired,10.19,4.79,0.2149,Medium,Mature
2,35709,2018,311,44578,143.34,6,58.12,0.0193,3,0.716688,0.81,2.62,7370.3,Hired,6.05,14.53,0.0415,Low,New
1,1015,2024,229,45079,196.85,5,51.4,0.0218,18,0.984258,1.49,2.48,5371.18,NRZ,8.39,2.71,0.3862,Low,Mature
2,36588,2022,246,32086,130.43,11,48.57,0.0447,15,0.652154,1.28,2.01,5369.49,Hired,5.98,3.04,0.4373,Low,Mature
2,36511,2018,162,39918,246.41,10,55.88,0.0617,24,1.232037,0.98,2.86,3646.92,Hired,10.95,2.24,1.8244,Low,Old
2,35909,2019,256,52559,205.31,5,69.25,0.0195,14,1.026543,0.72,2.87,5585.75,Hired,9.41,4.62,0.2802,Medium,Mature
1,1026,2021,283,62785,221.86,8,66.22,0.0283,4,1.109276,0.52,3.09,5666.54,NRZ,11.08,13.24,0.1256,Medium,New
2,36826,2024,113,21061,186.38,7,50.98,0.0619,28,0.931903,0.67,1.93,2664.55,Hired,7.9,1.76,1.6152,Low,Old
1,2102,2021,95,20688,245.0,10,38.86,0.0855,29,1.225,0.85,2.93,2153.08,NRZ,9.61,1.3,3.0374,Critical,Old
1,1017,2021,139,26505,190.68,4,57.48,0.0288,25,0.953417,1.15,2.45,2624.31,NRZ,10.1,2.21,0.6865,Low,Old
2,34338,2023,181,54365,300.36,5,65.82,0.0276,24,1.501796,1.31,1.5,3697.56,Hired,14.7,2.63,0.9948,Medium,Old
2,34833,2024,122,24310,199.26,7,49.91,0.0574,29,0.996311,1.19,3.4,2491.58,Hired,9.76,1.66,1.6585,Low,Old
2,35072,2022,146,22775,155.99,9,53.47,0.0616,24,0.779966,1.57,1.53,3433.49,Hired,6.63,2.14,1.1531,Low,Old
1,2104,2018,310,52773,170.24,4,75.51,0.0129,1,0.851177,1.41,2.29,5926.62,NRZ,8.9,37.76,0.011,Medium,New
2,35441,2021,231,36682,158.8,5,58.24,0.0216,9,0.793983,0.8,2.37,5199.0,Hired,7.06,5.82,0.1544,Low,Young
2,35856,2022,199,58706,295.01,6,65.84,0.0302,17,1.475025,0.85,2.36,3641.87,Hired,16.12,3.66,0.7573,Medium,Mature
1,1026,2022,158,44940,284.43,10,50.36,0.0633,22,1.422152,0.98,2.15,3016.83,NRZ,14.9,2.19,1.9805,Low,Old
1,1022,2019,205,20056,97.83,5,64.07,0.0244,17,0.489171,1.14,2.18,4217.01,NRZ,4.76,3.56,0.2029,Medium,Mature
1,1010,2020,258,56478,218.91,3,75.86,0.0116,5,1.094535,0.88,2.34,5262.67,NRZ,10.73,12.64,0.0635,Medium,New
1,1025,2019,173,28093,162.39,11,44.05,0.0636,24,0.811936,1.25,2.48,3559.82,NRZ,7.89,1.76,1.2393,Low,Old
2,35308,2017,268,71711,267.58,3,62.71,0.0112,3,1.337892,1.44,1.52,5512.38,Hired,13.01,15.68,0.045,Medium,New
1,1009,2019,183,33139,181.09,6,60.21,0.0328,23,0.905437,1.17,2.65,3388.88,NRZ,9.78,2.51,0.6831,Medium,Old
2,36349,2017,183,54883,299.91,8,64.19,0.0437,18,1.499536,1.77,2.23,3357.24,Hired,16.35,3.38,1.1795,Medium,Mature
1,1028,2018,283,88422,312.45,4,63.94,0.0141,1,1.562226,0.65,2.47,5446.42,NRZ,16.23,31.97,0.022,Medium,New
2,34409,2022,273,33330,122.09,6,66.6,0.022,4,0.61044,1.77,3.25,5594.42,Hired,5.96,13.32,0.0537,Medium,New
1,1027,2019,156,21830,139.94,6,41.64,0.0385,25,0.699679,0.68,2.14,3249.57,NRZ,6.72,1.6,0.6734,Low,Old
1,2109,2021,235,45885,195.26,10,56.41,0.0426,17,0.976277,1.19,2.62,5136.09,NRZ,8.93,3.13,0.707,Low,Mature
2,34491,2022,167,29688,177.77,4,63.32,0.024,27,0.888862,1.7,2.36,3878.48,Hired,7.65,2.26,0.576,Medium,Old
2,36018,2019,318,39339,123.71,3,71.5,0.0094,1,0.618538,1.69,3.16,6651.29,Hired,5.91,35.75,0.0058,Medium,New
2,36695,2017,138,17897,129.69,4,66.84,0.029,27,0.648442,1.49,2.95,2622.83,Hired,6.82,2.39,0.5077,Medium,Old
1,2109,2017,307,30245,98.52,4,67.72,0.013,1,0.49259,0.59,3.01,6132.59,NRZ,4.93,33.86,0.0064,Medium,New
1,2106,2023,243,27554,113.39,4,53.07,0.0165,8,0.566955,0.54,3.44,5090.99,NRZ,5.41,5.9,0.0748,Low,Young
1,1008,2024,187,32490,173.74,10,48.11,0.0535,24,0.868717,1.73,1.53,3914.55,NRZ,8.3,1.92,1.1154,Low,Old
1,1019,2020,279,82470,295.59,5,72.07,0.0179,1,1.477957,1.08,1.99,5398.9,NRZ,15.28,36.03,0.0265,Medium,New
2,36885,2017,166,29294,176.47,4,60.66,0.0241,24,0.882349,0.92,3.06,3253.19,Hired,9.0,2.43,0.5104,Medium,Old
1,1015,2022,328,47155,143.77,7,65.4,0.0213,4,0.718826,1.34,3.21,7618.02,NRZ,6.19,13.08,0.0612,Medium,New
2,36311,2017,356,46868,131.65,4,65.81,0.0112,1,0.658258,1.72,3.4,6955.82,Hired,6.74,32.9,0.0074,Medium,New
1,2102,2021,237,70215,296.27,8,59.33,0.0338,15,1.481329,0.64,2.89,5050.93,NRZ,13.9,3.71,0.751,Low,Mature
2,35747,2019,224,61863,276.17,6,58.39,0.0268,15,1.380871,1.02,2.51,4924.67,Hired,12.56,3.65,0.5551,Low,Mature
1,2105,2024,327,70149,214.52,11,56.28,0.0336,5,1.072615,1.18,1.63,5938.91,NRZ,11.81,9.38,0.1802,Low,New
2,36617,2024,128,22045,172.23,7,47.28,0.0547,27,0.861133,1.86,2.82,2861.5,Hired,7.7,1.69,1.2718,Low,Old
2,35039,2020,221,24090,109.0,7,49.46,0.0317,19,0.545023,0.63,2.96,4568.55,Hired,5.27,2.47,0.3283,Low,Mature
1,1023,2022,171,18495,108.16,11,46.2,0.0643,26,0.540789,0.71,2.37,3981.64,NRZ,4.65,1.71,0.9041,Low,Old
2,36841,2019,315,83973,266.58,11,55.07,0.0349,6,1.332905,1.83,2.04,7504.41,Hired,11.19,7.87,0.2791,Low,Young
2,34466,2017,288,92349,320.66,3,81.15,0.0104,1,1.603281,1.98,1.59,5645.24,Hired,16.36,40.58,0.0167,High,New
1,1011,2023,141,28945,205.28,5,57.74,0.0355,27,1.026418,0.65,1.56,2845.96,NRZ,10.17,2.06,0.9838,Low,Old
1,2103,2024,240,72196,300.82,8,53.5,0.0333,16,1.504083,1.15,2.72,5306.45,NRZ,13.61,3.15,0.8014,Low,Mature
1,2103,2022,222,43748,197.06,4,52.26,0.018,14,0.985315,1.67,2.85,4389.3,NRZ,9.97,3.48,0.2483,Low,Mature
1,1019,2019,274,72388,264.19,5,51.67,0.0182,8,1.320949,1.73,1.76,6394.36,NRZ,11.32,5.74,0.1923,Low,Young
2,36256,2018,241,47329,196.39,7,64.62,0.029,7,0.981929,1.35,3.05,5777.07,Hired,8.19,8.08,0.1993,Medium,Young
2,36564,2021,272,51404,188.99,5,60.52,0.0184,11,0.944926,0.99,2.82,4979.14,Hired,10.32,5.04,0.1913,Medium,Mature
2,34899,2018,306,107112,350.04,3,82.79,0.0098,1,1.750196,1.08,1.79,7319.09,Hired,14.63,41.4,0.0172,High,New
1,1015,2023,145,18257,152.58,8,37.56,0.0491,23,0.762883,0.72,2.14,2754.33,NRZ,6.63,1.57,0.8615,Critical,Old
2,37058,2020,282,65749,233.15,6,61.83,0.0213,8,1.165762,1.33,3.41,6358.18,Hired,10.34,6.87,0.1986,Medium,Young
2,34251,2019,246,26002,105.7,8,60.68,0.0325,11,0.528496,1.46,2.34,4935.43,Hired,5.27,5.06,0.1889,Medium,Mature
1,2104,2022,306,96256,314.56,4,62.02,0.0131,3,1.57281,1.28,2.9,7243.41,NRZ,13.29,15.5,0.0618,Medium,New
2,36688,2022,267,27133,101.62,6,58.09,0.0225,4,0.508109,0.99,2.31,5113.39,Hired,5.31,11.62,0.0457,Low,New
2,34877,2023,193,22527,116.72,8,49.91,0.0415,14,0.583601,0.66,2.27,4160.87,Hired,5.41,3.33,0.3391,Low,Mature
2,35878,2024,125,22274,168.49,11,37.6,0.0632,24,0.842471,0.79,3.34,2701.64,Hired,8.24,1.5,1.2779,Critical,Old
1,1015,2023,169,23568,139.46,8,45.65,0.0473,24,0.697278,1.42,2.77,3515.52,NRZ,6.7,1.83,0.7915,Low,Old
2,34236,2017,244,62662,256.81,13,52.24,0.0533,12,1.284057,0.84,1.9,5458.04,Hired,11.48,4.02,0.8213,Low,Mature
2,35784,2019,225,29039,129.06,8,54.77,0.0356,9,0.645311,1.92,2.85,4940.37,Hired,5.88,5.48,0.2068,Low,Young
2,36129,2018,335,46853,139.86,6,60.51,0.0179,3,0.699299,1.84,2.24,6448.29,Hired,7.27,15.13,0.0376,Medium,New
1,2106,2023,228,47599,208.77,6,51.56,0.0263,9,1.043838,0.79,2.18,4374.39,NRZ,10.88,5.16,0.2471,Low,Young
1,1025,2024,123,21995,178.82,5,45.99,0.0407,28,0.894106,1.7,3.33,2220.1,NRZ,9.91,1.59,1.0189,Low,Old
1,1005,2018,193,33370,172.9,6,58.93,0.0311,15,0.864508,0.73,3.11,3575.19,NRZ,9.33,3.68,0.4033,Low,Mature
1,1031,2019,252,26659,105.79,4,62.01,0.0159,1,0.528948,1.14,1.5,5147.03,NRZ,5.18,31.0,0.0084,Medium,New
1,1010,2019,228,57906,253.97,7,45.97,0.0307,17,1.269868,0.97,2.37,4216.17,NRZ,13.73,2.55,0.6627,Low,Mature
2,36310,2019,146,40750,279.11,6,58.2,0.0411,22,1.395548,1.2,3.27,2829.12,Hired,14.4,2.53,1.2619,Low,Old
1,1030,2024,255,61109,239.64,5,62.31,0.0196,4,1.198216,1.7,2.09,4820.12,NRZ,12.68,12.46,0.0939,Medium,New
1,1024,2022,219,21522,98.27,4,53.91,0.0183,12,0.49137,1.85,2.17,4780.93,NRZ,4.5,4.15,0.1079,Low,Mature
2,35965,2018,145,33376,230.18,4,50.57,0.0276,24,1.150897,1.45,1.89,2955.74,Hired,11.29,2.02,0.7624,Low,Old
2,35736,2017,192,43849,228.38,11,59.54,0.0573,15,1.141901,1.29,2.4,4241.08,Hired,10.34,3.72,0.9815,Low,Mature
2,34567,2021,166,22381,134.83,11,42.97,0.0663,25,0.674127,1.25,2.13,3904.93,Hired,5.73,1.65,1.1174,Low,Old
2,37017,2024,155,47215,304.61,5,61.14,0.0323,23,1.523065,1.07,1.58,3197.07,Hired,14.77,2.55,1.1315,Medium,Old
2,34893,2018,198,32208,162.67,5,63.4,0.0253,17,0.813333,1.04,2.81,4744.31,Hired,6.79,3.52,0.3498,Medium,Mature
1,1020,2017,266,71332,268.17,9,45.53,0.0338,6,1.340827,0.71,2.98,5217.45,NRZ,13.67,6.5,0.2719,Low,Young
1,2108,2023,295,69804,236.62,7,60.52,0.0237,7,1.183119,0.94,2.06,5527.04,NRZ,12.63,7.56,0.1963,Medium,Young
1,1026,2018,243,47868,196.99,5,63.46,0.0206,15,0.984938,0.54,1.61,5401.2,NRZ,8.86,3.97,0.3043,Medium,Mature
1,1011,2020,242,34328,141.85,9,42.64,0.0372,10,0.709256,1.88,2.57,4692.54,NRZ,7.32,3.88,0.2638,Low,Young
2,35872,2019,214,30827,144.05,6,54.56,0.028,9,0.720257,1.0,1.64,5062.94,Hired,6.09,5.46,0.1815,Low,Young
2,35516,2024,220,19757,89.8,3,72.76,0.0136,9,0.449023,1.82,2.47,4921.11,Hired,4.01,7.28,0.055,Medium,Young
1,1003,2017,336,84495,251.47,10,45.88,0.0298,3,1.257366,1.43,3.16,6198.45,NRZ,13.63,11.47,0.1124,Low,New
1,1025,2023,250,32659,130.64,8,42.92,0.032,15,0.65318,1.12,2.34,5846.39,NRZ,5.59,2.68,0.3135,Low,Mature
1,1007,2021,196,34572,176.39,8,45.56,0.0408,20,0.881939,0.75,2.31,4639.88,NRZ,7.45,2.17,0.7197,Low,Mature
2,36350,2023,126,24209,192.13,5,62.53,0.0397,30,0.960675,0.6,2.3,2338.51,Hired,10.35,2.02,1.1442,Medium,Old
1,1030,2023,301,92684,307.92,12,49.7,0.0399,6,1.539601,1.04,2.7,5811.0,NRZ,15.95,7.1,0.3686,Low,Young
1,1015,2020,144,20649,143.4,6,45.28,0.0417,22,0.716979,0.82,1.56,3290.07,NRZ,6.28,1.97,0.6578,Low,Old
2,35483,2020,261,87073,333.61,7,63.13,0.0268,5,1.668065,1.36,1.61,4905.08,Hired,17.75,10.52,0.2235,Medium,New
2,37050,2019,189,19666,104.05,7,51.4,0.037,20,0.520265,0.63,2.24,3561.6,Hired,5.52,2.45,0.385,Low,Mature
1,1012,2018,138,17688,128.17,3,64.25,0.0217,28,0.64087,1.78,1.7,2981.06,NRZ,5.93,2.22,0.3894,Medium,Old
2,35817,2022,205,28212,137.62,4,55.02,0.0195,18,0.688098,1.24,1.67,3790.64,Hired,7.44,2.9,0.2415,Low,Mature
2,36903,2021,239,53749,224.89,5,64.24,0.0209,17,1.124456,1.08,1.9,4664.51,Hired,11.52,3.57,0.3995,Medium,Mature
1,2109,2021,161,26288,163.28,6,47.61,0.0373,22,0.816398,0.93,1.6,3262.6,NRZ,8.06,2.07,0.6699,Low,Old
2,37020,2023,172,32777,190.56,7,47.82,0.0407,19,0.95282,0.96,2.26,3194.3,Hired,10.26,2.39,0.7368,Low,Mature
1,1017,2018,304,45966,151.2,5,56.43,0.0164,1,0.75602,1.87,2.97,6823.87,NRZ,6.74,28.22,0.0124,Low,New
2,35725,2020,150,29294,195.29,9,51.42,0.06,21,0.976467,1.52,1.71,3107.26,Hired,9.43,2.34,1.2303,Low,Old
1,2109,2024,245,20991,85.68,5,63.69,0.0204,5,0.428388,0.53,2.18,4662.84,NRZ,4.5,10.62,0.0437,Medium,New
2,35664,2020,217,37601,173.28,3,71.5,0.0138,9,0.866382,1.49,2.84,4624.9,Hired,8.13,7.15,0.1076,Medium,Young
1,1014,2019,243,71932,296.02,10,49.8,0.0412,11,1.480082,0.56,2.04,5705.44,NRZ,12.61,4.15,0.6708,Low,Mature
2,36630,2020,209,57471,274.98,8,52.61,0.0383,14,1.374904,1.07,2.63,5000.16,Hired,11.49,3.51,0.7372,Low,Mature
1,1019,2018,149,32245,240.54,11,37.76,0.0651,25,1.202692,1.68,3.37,3039.1,NRZ,10.61,1.45,1.9574,Critical,Old
1,1009,2020,215,40348,187.67,8,55.21,0.0372,10,0.938326,0.56,2.46,4689.67,NRZ,8.6,5.02,0.3491,Low,Young
1,1023,2018,356,85218,239.38,3,64.88,0.0084,1,1.196882,0.98,2.15,7391.45,NRZ,11.53,32.44,0.0101,Medium,New
2,35392,2018,308,44054,143.03,7,70.86,0.0227,7,0.715162,0.82,1.54,6814.33,Hired,6.46,8.86,0.1136,Medium,Young
2,34780,2019,314,46489,148.05,4,79.81,0.0127,2,0.740271,1.57,2.49,6259.2,Hired,7.43,26.6,0.0188,Medium,New
2,35825,2023,122,35502,291.0,4,65.34,0.0328,26,1.455,1.14,2.88,2732.34,Hired,12.99,2.42,1.2408,Medium,Old
2,34913,2018,235,41675,177.34,11,49.17,0.0468,15,0.886702,0.5,3.32,5117.58,Hired,8.14,3.07,0.6225,Low,Mature
1,2106,2020,314,65289,207.93,6,58.14,0.0191,6,1.039634,1.09,1.77,7335.07,NRZ,8.9,8.31,0.1191,Low,Young
1,1024,2019,208,44709,214.95,8,50.43,0.0385,11,1.074736,1.96,2.57,4359.04,NRZ,10.26,4.2,0.4552,Low,Mature
1,1018,2020,166,18097,109.02,9,53.44,0.0542,26,0.54509,1.69,2.34,3843.99,NRZ,4.71,1.98,0.7681,Low,Old
1,1014,2021,276,64308,233.0,4,65.5,0.0145,11,1.165,0.66,2.9,5510.97,NRZ,11.67,5.46,0.1858,Medium,Mature
1,1020,2024,235,40657,247.32,10,39.83,0.0366,11,1.236612,1.98,1.87,4710.0,NRZ,8.63,3.32,0.4979,Critical,Mature
2,34858,2023,269,45768,170.14,9,47.84,0.0335,13,0.850706,0.92,2.26,6136.7,Hired,7.46,3.42,0.3705,Low,Mature
2,34243,2017,189,38030,201.22,5,52.79,0.0265,24,1.006085,0.68,2.86,3722.32,Hired,10.22,2.11,0.6399,Low,Old
1,2107,2017,214,36104,168.71,6,50.16,0.028,15,0.843551,0.52,2.63,4793.87,NRZ,7.53,3.14,0.3543,Low,Mature
2,36807,2019,145,12574,86.72,8,56.98,0.0552,24,0.433586,0.6,2.6,2801.47,Hired,4.49,2.28,0.5744,Low,Old
1,1030,2017,133,15932,119.79,4,61.45,0.0301,26,0.598947,1.35,1.93,2708.94,NRZ,5.88,2.28,0.4687,Medium,Old
1,1011,2021,151,15766,104.41,10,48.41,0.0662,29,0.522053,1.91,3.05,3330.02,NRZ,4.73,1.61,1.0022,Low,Old
1,1010,2021,325,74573,229.46,4,62.94,0.0123,4,1.147277,0.81,2.07,6140.91,NRZ,12.14,12.59,0.0564,Medium,New
2,34283,2023,141,26256,186.21,10,40.85,0.0709,29,0.931064,1.7,2.32,2735.85,Hired,9.6,1.36,1.9144,Low,Old
1,1006,2019,253,28744,113.61,5,67.92,0.0198,1,0.568063,1.55,2.54,4753.71,NRZ,6.05,33.96,0.0112,Medium,New
2,36468,2022,168,20347,121.11,4,62.61,0.0238,18,0.605565,1.67,2.03,3866.88,Hired,5.26,3.3,0.2594,Medium,Mature
2,36204,2022,211,46757,221.6,3,75.59,0.0142,9,1.107986,1.82,1.6,4074.97,Hired,11.47,7.56,0.1416,Medium,Young
1,1025,2017,276,78649,284.96,9,63.92,0.0326,6,1.424801,0.74,3.11,5250.14,NRZ,14.98,9.13,0.2787,Medium,Young
2,35250,2020,302,63295,209.59,9,52.92,0.0298,6,1.04793,1.38,3.27,6311.7,Hired,10.03,7.56,0.1874,Low,Young
1,1026,2023,135,19113,141.58,8,52.09,0.0593,29,0.707889,0.7,2.38,2583.3,NRZ,7.4,1.74,1.2174,Low,Old
2,35959,2019,271,59187,218.4,4,66.81,0.0148,8,1.092011,1.01,2.56,6269.53,Hired,9.44,7.42,0.1293,Medium,Young
2,34713,2021,172,30805,179.1,5,57.26,0.0291,24,0.895494,1.2,1.9,3634.36,Hired,8.48,2.29,0.6254,Low,Old
2,34415,2021,246,65806,267.5,7,58.74,0.0285,7,1.33752,1.45,3.43,5003.29,Hired,13.15,7.34,0.2668,Low,Young
2,36612,2019,343,78042,227.53,8,61.55,0.0233,1,1.137638,1.54,2.91,8040.53,Hired,9.71,30.78,0.0265,Medium,New
2,35585,2024,260,59824,230.09,7,65.13,0.0269,9,1.150462,1.21,1.68,5029.46,Hired,11.89,6.51,0.2785,Medium,Young
2,35177,2022,129,39427,305.64,7,57.23,0.0543,25,1.528178,0.74,3.05,2666.72,Hired,14.78,2.2,2.0745,Low,Old
1,2107,2017,266,44164,166.03,11,56.22,0.0414,13,0.83015,1.4,2.52,6358.17,NRZ,6.95,4.02,0.4468,Low,Mature
1,1026,2019,129,22663,175.68,6,43.46,0.0465,27,0.878411,0.67,2.03,2751.48,NRZ,8.24,1.55,1.1028,Low,Old
2,34715,2020,171,54119,316.49,5,69.06,0.0292,21,1.582427,1.8,2.45,3775.51,Hired,14.33,3.14,0.9703,Medium,Old
1,1020,2020,165,53170,322.24,11,44.8,0.0667,23,1.611212,1.59,3.24,3246.02,NRZ,16.38,1.87,2.4718,Low,Old
2,35701,2020,127,16176,127.37,4,51.81,0.0315,30,0.63685,0.5,1.62,2570.52,Hired,6.29,1.67,0.6018,Low,Old
1,1018,2024,125,32612,230.55,13,29.07,0.0751,26,1.152746,1.35,2.44,2524.43,NRZ,12.92,1.08,2.2509,Critical,Old
2,35635,2022,128,43429,339.29,12,40.96,0.0938,32,1.696445,1.23,2.7,3007.25,Hired,14.44,1.24,5.092,Low,Old
2,36284,2017,291,73327,251.98,6,69.41,0.0206,1,1.259914,1.59,3.27,6475.17,Hired,11.32,34.7,0.026,Medium,New
1,2104,2021,225,39718,176.52,7,53.29,0.0311,6,0.882622,1.72,3.31,5208.89,NRZ,7.63,7.61,0.1647,Low,Young
2,36766,2024,209,27302,130.63,6,55.91,0.0287,16,0.653158,1.88,2.54,3852.55,Hired,7.09,3.29,0.2999,Low,Mature
2,34359,2018,279,33815,121.2,5,76.23,0.0179,7,0.606004,1.66,2.74,6008.49,Hired,5.63,9.53,0.0759,Medium,Young
2,36786,2020,166,25923,156.16,6,57.33,0.0361,20,0.780813,0.58,1.9,3718.53,Hired,6.97,2.73,0.5637,Low,Mature
2,36900,2020,309,79120,256.05,7,64.5,0.0227,6,1.280259,0.57,3.41,6888.88,Hired,11.49,9.21,0.1744,Medium,Young
2,36974,2018,346,61160,176.76,3,76.11,0.0087,2,0.883815,0.6,2.37,6898.95,Hired,8.87,25.37,0.0154,Medium,New
2,35398,2022,206,28549,138.59,3,65.95,0.0146,14,0.692937,1.73,3.38,4788.25,Hired,5.96,4.4,0.1416,Medium,Mature
2,34784,2017,129,30395,235.62,11,52.17,0.0853,27,1.178101,1.67,2.13,2792.39,Hired,10.88,1.86,2.7133,Low,Old
1,1027,2021,146,27726,189.9,10,44.79,0.0685,22,0.949521,1.73,1.81,2653.6,NRZ,10.45,1.95,1.4309,Low,Old
1,1003,2022,262,37217,142.05,7,55.92,0.0267,10,0.710248,1.29,3.06,5727.12,NRZ,6.5,5.08,0.1896,Low,Young
1,1006,2018,229,51241,223.76,8,55.39,0.0349,8,1.118799,1.26,3.03,4499.77,NRZ,11.39,6.15,0.3124,Low,Young
